contact_id,month,day_of_week,contact,num_contacts,days_since_previous,num_contacts_previous,outcome_previous,age,marital,job,education,default,mortgage,personal_loan,call_centre_volume,high_temp,low_temp,forward_rate,num_employed,consumer_confidence,price_index,employment_variation,outcome
17222,jul,fri,landline,1,-1,0,nonexistent,53,married,management,university.degree,no,yes,no,0.131406315,32,22,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
39935,jun,thu,landline,1,-1,0,nonexistent,33,married,administrative,high.school,no,no,no,0.091286884,26,22,0.742,23170.50804,-38.606,258.65125,-1.51929,FALSE
15899,jul,mon,mobile,1,-1,0,nonexistent,46,married,professional,high.school,no,no,yes,1.035418878,28,23,4.96,24268.31739,-41.419,258.2745,1.25118,FALSE
11970,jun,wed,landline,1,-1,0,nonexistent,42,married,tradesman,university.degree,unknown,yes,no,3.836938116,26,21,4.958,24268.31739,-40.546,259.77875,1.25118,FALSE
34434,may,thu,mobile,2,-1,0,nonexistent,23,single,tradesman,9years,no,yes,no,1.264337218,26,11,1.266,23669.51229,-44.814,255.45575,-1.60866,FALSE
39705,may,thu,mobile,2,-1,0,nonexistent,31,single,unemployed,high.school,no,no,no,0.751874993,25,12,0.692,23249.88453,-38.8,258.159,-1.60866,FALSE
28537,apr,wed,mobile,2,-1,2,failure,38,divorced,technical,university.degree,no,no,no,0.475475234,20,10,1.415,23669.51229,-45.687,255.95625,-1.60866,FALSE
18930,aug,mon,mobile,1,-1,0,nonexistent,57,married,administrative,high.school,no,yes,no,0.23330257,34,23,4.97,24268.31739,-35.017,256.971,1.25118,FALSE
8380,jun,tue,landline,13,-1,0,nonexistent,41,married,industrial,9years,unknown,no,no,0.198396824,24,17,4.864,24268.31739,-40.546,259.77875,1.25118,FALSE
2178,may,mon,landline,2,-1,0,nonexistent,57,single,retired,high.school,no,no,no,0.154279306,26,11,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
21676,aug,tue,mobile,1,-1,0,nonexistent,31,married,professional,university.degree,no,yes,no,0.378002248,28,20,4.963,24268.31739,-35.017,256.971,1.25118,FALSE
40574,sep,wed,mobile,2,3,2,success,45,married,management,university.degree,no,no,no,1.087391219,30,18,0.886,23040.53484,-36.375,259.04725,-0.98307,TRUE
24050,oct,tue,landline,1,-1,0,nonexistent,33,married,entrepreneur,university.degree,no,yes,no,0.856036954,17,17,4.86,24118.38402,-39.188,257.9445,-0.08937,TRUE
4639,may,wed,landline,1,-1,0,nonexistent,37,married,industrial,6years,no,no,no,0.712664742,27,13,4.858,24096.1029,-35.308,258.4835,0.98307,FALSE
40348,aug,tue,mobile,2,-1,4,failure,37,single,technical,university.degree,no,yes,no,1.268773534,32,23,0.899,23170.50804,-37.151,258.57425,-1.51929,TRUE
10613,jun,tue,landline,1,-1,0,nonexistent,32,married,tradesman,9years,no,unknown,unknown,0.311175457,28,14,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
18768,jul,thu,mobile,13,-1,0,nonexistent,34,single,management,university.degree,no,no,no,0.628384308,30,22,4.968,24268.31739,-41.419,258.2745,1.25118,FALSE
18371,jul,thu,mobile,16,-1,0,nonexistent,36,married,industrial,6years,unknown,yes,no,0.674003404,26,22,4.968,24268.31739,-41.419,258.2745,1.25118,FALSE
5976,may,tue,landline,1,-1,0,nonexistent,43,married,entrepreneur,4years,no,no,no,0.887526896,25,12,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
16665,jul,wed,mobile,3,-1,0,nonexistent,35,married,administrative,postgrad,no,yes,no,0.552375629,28,22,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
32841,may,mon,mobile,9,-1,0,nonexistent,30,married,administrative,high.school,no,yes,yes,0.575891182,25,11,1.299,23669.51229,-44.814,255.45575,-1.60866,FALSE
6971,may,thu,landline,1,-1,0,nonexistent,32,married,management,university.degree,no,yes,no,0.71377186,24,14,4.86,24096.1029,-35.308,258.4835,0.98307,FALSE
26646,nov,thu,mobile,5,-1,1,failure,38,married,industrial,4years,no,no,no,0.331657887,18,9,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
38821,nov,fri,mobile,1,-1,1,failure,52,married,technical,postgrad,no,yes,no,3.070010948,19,10,0.714,23290.73325,-29.197,254.78475,-3.03858,TRUE
18422,jul,thu,mobile,2,-1,0,nonexistent,44,single,administrative,6years,unknown,yes,no,3.154634338,30,20,4.968,24268.31739,-41.419,258.2745,1.25118,FALSE
33966,may,wed,mobile,2,-1,0,nonexistent,34,single,technical,postgrad,no,yes,no,2.551260877,27,12,1.281,23669.51229,-44.814,255.45575,-1.60866,FALSE
4797,may,wed,landline,1,-1,0,nonexistent,39,married,professional,high.school,no,no,no,0.393079033,25,12,4.858,24096.1029,-35.308,258.4835,0.98307,FALSE
105,may,mon,landline,1,-1,0,nonexistent,43,single,professional,high.school,unknown,no,no,1.084625612,24,12,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
25657,nov,wed,mobile,1,-1,0,nonexistent,47,married,domestic,unknown,no,yes,no,0.873020643,19,9,4.12,24118.38402,-40.74,256.3,-0.08937,FALSE
23642,aug,thu,mobile,8,-1,0,nonexistent,32,married,technical,university.degree,no,no,no,0.285081397,32,18,4.962,24268.31739,-35.017,256.971,1.25118,FALSE
5611,may,mon,landline,1,-1,0,nonexistent,50,married,professional,high.school,no,yes,no,0.399073678,26,12,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
144,may,mon,landline,1,-1,0,nonexistent,38,divorced,unknown,high.school,unknown,yes,no,1.503540406,26,15,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
32642,may,mon,mobile,1,-1,0,nonexistent,31,single,technical,university.degree,no,yes,no,0.11715257,24,12,1.299,23669.51229,-44.814,255.45575,-1.60866,FALSE
36734,jun,mon,mobile,2,-1,0,nonexistent,36,married,management,unknown,no,no,no,0.431662683,28,18,1.281,23563.21278,-39.576,255.64825,-2.59173,FALSE
27271,nov,fri,mobile,1,-1,0,nonexistent,52,married,technical,9years,no,yes,yes,3.592957206,19,8,4.021,24118.38402,-40.74,256.3,-0.08937,FALSE
10217,jun,mon,landline,3,-1,0,nonexistent,30,single,technical,university.degree,unknown,yes,no,2.073704752,24,14,4.96,24268.31739,-40.546,259.77875,1.25118,FALSE
34463,may,thu,mobile,1,-1,0,nonexistent,31,single,industrial,9years,no,yes,no,3.996280581,26,13,1.266,23669.51229,-44.814,255.45575,-1.60866,FALSE
31891,may,thu,mobile,1,-1,0,nonexistent,43,married,industrial,6years,no,yes,no,0.200996542,19,13,1.327,23669.51229,-44.814,255.45575,-1.60866,FALSE
11816,jun,fri,landline,8,-1,0,nonexistent,59,married,retired,9years,unknown,no,no,2.161985527,26,15,4.959,24268.31739,-40.546,259.77875,1.25118,FALSE
5430,may,fri,landline,3,-1,0,nonexistent,35,married,administrative,high.school,unknown,yes,no,1.525165321,26,12,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
38760,nov,thu,mobile,3,3,2,success,40,married,professional,high.school,no,yes,no,0.111352534,22,10,0.714,23290.73325,-29.197,254.78475,-3.03858,TRUE
32662,may,mon,mobile,6,-1,0,nonexistent,36,married,industrial,9years,no,no,no,0.067109386,27,13,1.299,23669.51229,-44.814,255.45575,-1.60866,FALSE
1183,may,thu,landline,2,-1,0,nonexistent,41,married,technical,high.school,no,yes,yes,1.771685645,24,12,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
2756,may,wed,landline,2,-1,0,nonexistent,36,married,administrative,university.degree,unknown,yes,no,0.435993676,25,15,4.859,24096.1029,-35.308,258.4835,0.98307,FALSE
32063,may,fri,landline,8,-1,0,nonexistent,25,single,administrative,high.school,no,no,no,0.93678675,25,13,1.313,23669.51229,-44.814,255.45575,-1.60866,FALSE
12972,jul,tue,mobile,2,-1,0,nonexistent,35,married,industrial,postgrad,no,no,no,1.540213718,30,18,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
11858,jun,fri,landline,12,-1,0,nonexistent,52,married,retired,university.degree,no,yes,no,0.09651865,28,22,4.959,24268.31739,-40.546,259.77875,1.25118,FALSE
19458,aug,thu,mobile,1,-1,0,nonexistent,32,married,technical,university.degree,no,yes,no,0.090035248,27,22,4.968,24268.31739,-35.017,256.971,1.25118,FALSE
18155,jul,wed,landline,2,-1,0,nonexistent,32,married,administrative,postgrad,no,yes,no,0.55945309,36,20,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
31899,may,thu,mobile,1,-1,0,nonexistent,41,married,industrial,4years,unknown,unknown,unknown,0.162465184,23,12,1.327,23669.51229,-44.814,255.45575,-1.60866,FALSE
8701,jun,wed,landline,4,-1,0,nonexistent,45,married,industrial,high.school,no,no,no,1.529195234,29,16,4.864,24268.31739,-40.546,259.77875,1.25118,FALSE
24910,nov,tue,mobile,1,6,1,success,52,single,administrative,9years,no,yes,no,0.634881404,17,10,4.153,24118.38402,-40.74,256.3,-0.08937,FALSE
35967,may,mon,mobile,1,-1,0,nonexistent,35,married,administrative,university.degree,no,yes,no,0.169168808,24,12,1.264,23669.51229,-44.814,255.45575,-1.60866,FALSE
26301,nov,thu,mobile,1,-1,0,nonexistent,31,married,administrative,university.degree,no,no,no,0.808352563,16,8,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
37341,aug,tue,mobile,1,-1,0,nonexistent,85,married,retired,postgrad,no,no,no,0.604278186,36,21,0.883,23563.21278,-30.458,253.55275,-2.59173,TRUE
17218,jul,fri,mobile,1,-1,0,nonexistent,55,married,retired,4years,unknown,yes,yes,0.972635247,32,23,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
14735,jul,wed,mobile,3,-1,0,nonexistent,31,married,administrative,university.degree,no,yes,no,0.756900485,31,18,4.957,24268.31739,-41.419,258.2745,1.25118,FALSE
6790,may,wed,landline,2,-1,0,nonexistent,57,married,retired,9years,unknown,no,no,0.49575364,26,12,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
28134,apr,mon,mobile,10,-1,0,nonexistent,26,married,administrative,high.school,no,yes,no,0.098280171,19,10,1.466,23669.51229,-45.687,255.95625,-1.60866,FALSE
39635,may,wed,mobile,1,-1,1,failure,50,married,administrative,university.degree,no,unknown,unknown,0.721068363,23,14,0.682,23249.88453,-38.8,258.159,-1.60866,FALSE
25200,nov,tue,mobile,2,-1,0,nonexistent,47,married,management,university.degree,no,no,no,2.676210212,19,9,4.153,24118.38402,-40.74,256.3,-0.08937,FALSE
12377,jul,fri,mobile,1,-1,0,nonexistent,34,married,unemployed,high.school,no,no,no,0.285835812,30,22,4.959,24268.31739,-41.419,258.2745,1.25118,FALSE
18973,aug,mon,mobile,2,-1,0,nonexistent,33,divorced,technical,postgrad,no,no,no,2.471726929,28,21,4.97,24268.31739,-35.017,256.971,1.25118,FALSE
2308,may,tue,landline,1,-1,0,nonexistent,56,married,technical,4years,unknown,unknown,unknown,2.178550143,21,11,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
25091,nov,tue,mobile,1,-1,0,nonexistent,37,single,administrative,university.degree,no,yes,no,0.182851834,16,10,4.153,24118.38402,-40.74,256.3,-0.08937,FALSE
14144,jul,mon,mobile,4,-1,0,nonexistent,33,divorced,technical,postgrad,no,yes,no,2.177789845,30,24,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
27881,mar,tue,mobile,1,-1,0,nonexistent,35,single,industrial,postgrad,no,yes,no,0.815416584,14,5,1.556,23669.51229,-48.5,255.31825,-1.60866,FALSE
11321,jun,thu,landline,1,-1,0,nonexistent,31,married,industrial,9years,no,no,no,0.519851431,27,18,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
21909,aug,wed,mobile,1,-1,0,nonexistent,36,single,technical,university.degree,no,yes,no,0.252064223,30,21,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
19651,aug,thu,mobile,3,-1,0,nonexistent,36,married,administrative,high.school,unknown,yes,no,0.821598542,31,24,4.968,24268.31739,-35.017,256.971,1.25118,FALSE
10640,jun,tue,landline,1,-1,0,nonexistent,32,married,technical,postgrad,no,yes,no,0.190840962,28,22,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
9888,jun,wed,landline,1,-1,0,nonexistent,45,married,industrial,6years,unknown,yes,no,0.999085313,19,18,4.959,24268.31739,-40.546,259.77875,1.25118,FALSE
8986,jun,thu,landline,6,-1,0,nonexistent,41,divorced,industrial,postgrad,no,unknown,unknown,0.19319054,27,20,4.866,24268.31739,-40.546,259.77875,1.25118,FALSE
3844,may,fri,landline,3,-1,0,nonexistent,48,divorced,administrative,postgrad,no,yes,no,1.02726982,26,12,4.859,24096.1029,-35.308,258.4835,0.98307,FALSE
10440,jun,mon,landline,2,-1,0,nonexistent,32,married,technical,postgrad,no,yes,no,1.710708692,20,18,4.96,24268.31739,-40.546,259.77875,1.25118,FALSE
31572,may,thu,mobile,1,-1,0,nonexistent,30,single,technical,university.degree,unknown,yes,no,0.227473248,24,11,1.327,23669.51229,-44.814,255.45575,-1.60866,FALSE
8491,jun,wed,landline,11,-1,0,nonexistent,30,single,industrial,9years,no,no,no,0.548010974,29,17,4.864,24268.31739,-40.546,259.77875,1.25118,FALSE
964,may,wed,landline,1,-1,0,nonexistent,31,married,industrial,4years,no,yes,no,1.160160601,23,13,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
20962,aug,thu,mobile,1,-1,0,nonexistent,50,single,technical,university.degree,no,yes,no,2.010843856,31,22,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
34175,may,wed,mobile,5,-1,0,nonexistent,57,married,industrial,6years,unknown,no,no,0.792322579,30,13,1.281,23669.51229,-44.814,255.45575,-1.60866,FALSE
31146,may,wed,mobile,1,-1,1,failure,39,divorced,industrial,9years,unknown,no,no,3.09667591,25,13,1.334,23669.51229,-44.814,255.45575,-1.60866,FALSE
23459,aug,wed,mobile,9,-1,0,nonexistent,38,divorced,administrative,university.degree,no,no,no,0.554917669,27,21,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
39939,jun,fri,mobile,6,12,2,failure,69,divorced,retired,postgrad,no,no,no,3.052297337,26,22,0.748,23170.50804,-38.606,258.65125,-1.51929,TRUE
7459,may,fri,landline,2,-1,0,nonexistent,26,married,administrative,high.school,no,yes,no,1.169602734,21,13,4.864,24096.1029,-35.308,258.4835,0.98307,FALSE
33106,may,tue,mobile,6,-1,0,nonexistent,51,divorced,industrial,high.school,no,yes,yes,0.074403175,27,12,1.291,23669.51229,-44.814,255.45575,-1.60866,FALSE
15321,jul,fri,mobile,7,-1,0,nonexistent,37,married,management,university.degree,no,no,yes,0.302104725,30,19,4.957,24268.31739,-41.419,258.2745,1.25118,FALSE
40088,jul,fri,landline,1,-1,0,nonexistent,26,single,unemployed,high.school,no,yes,no,0.303442009,27,21,0.822,23170.50804,-39.091,259.09125,-1.51929,FALSE
23882,aug,fri,mobile,1,-1,0,nonexistent,34,married,administrative,high.school,unknown,yes,no,1.540684171,31,17,4.963,24268.31739,-35.017,256.971,1.25118,FALSE
41104,nov,mon,mobile,2,-1,2,failure,46,single,administrative,high.school,no,yes,no,2.429037919,18,9,1.048,23040.53484,-49.276,260.60925,-0.98307,FALSE
16710,jul,wed,mobile,3,-1,0,nonexistent,40,married,entrepreneur,university.degree,no,no,no,2.544735229,29,20,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
3147,may,thu,landline,1,-1,0,nonexistent,38,married,technical,postgrad,no,no,no,2.964694465,21,15,4.86,24096.1029,-35.308,258.4835,0.98307,FALSE
33762,may,wed,mobile,2,-1,0,nonexistent,57,married,professional,high.school,unknown,no,no,1.812164863,26,13,1.281,23669.51229,-44.814,255.45575,-1.60866,FALSE
14195,jul,mon,mobile,5,-1,0,nonexistent,35,married,administrative,university.degree,no,yes,no,1.222854473,31,22,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
36153,may,wed,mobile,1,-1,0,nonexistent,25,single,administrative,university.degree,no,no,no,0.428998593,21,13,1.27,23669.51229,-44.814,255.45575,-1.60866,FALSE
32085,may,fri,mobile,1,-1,1,failure,34,married,administrative,university.degree,no,no,no,1.227526311,25,13,1.313,23669.51229,-44.814,255.45575,-1.60866,FALSE
11457,jun,fri,landline,1,-1,0,nonexistent,58,married,entrepreneur,university.degree,unknown,no,no,1.911090229,25,21,4.959,24268.31739,-40.546,259.77875,1.25118,FALSE
32647,may,mon,mobile,8,-1,1,failure,41,married,industrial,6years,unknown,yes,no,0.182946736,25,12,1.299,23669.51229,-44.814,255.45575,-1.60866,FALSE
13505,jul,thu,mobile,2,-1,0,nonexistent,48,divorced,technical,postgrad,no,yes,no,0.019115533,27,18,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
24580,nov,mon,mobile,1,-1,1,failure,46,married,technical,high.school,no,yes,no,1.993812972,15,8,4.191,24118.38402,-40.74,256.3,-0.08937,FALSE
3379,may,thu,landline,1,-1,0,nonexistent,32,single,professional,postgrad,no,yes,no,1.472055942,23,13,4.86,24096.1029,-35.308,258.4835,0.98307,FALSE
24985,nov,tue,mobile,1,-1,0,nonexistent,54,married,entrepreneur,postgrad,no,no,no,1.27808916,21,9,4.153,24118.38402,-40.74,256.3,-0.08937,TRUE
28020,apr,thu,mobile,1,-1,1,failure,34,single,technical,postgrad,no,no,no,0.411642977,19,9,1.483,23669.51229,-45.687,255.95625,-1.60866,FALSE
343,may,mon,landline,2,-1,0,nonexistent,57,married,unknown,unknown,unknown,yes,no,1.450916378,24,13,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
23059,aug,tue,mobile,1,-1,0,nonexistent,42,married,management,university.degree,unknown,no,no,0.048171075,32,21,4.965,24268.31739,-35.017,256.971,1.25118,FALSE
39438,apr,mon,mobile,3,-1,1,failure,59,married,industrial,4years,no,no,no,1.913072737,25,8,0.642,23249.88453,-33.562,257.80975,-1.60866,TRUE
14441,jul,tue,mobile,2,-1,0,nonexistent,56,married,management,university.degree,no,no,no,0.788480482,33,21,4.961,24268.31739,-41.419,258.2745,1.25118,FALSE
38908,nov,tue,mobile,2,-1,0,nonexistent,31,single,administrative,university.degree,no,no,no,1.580141791,18,9,0.716,23290.73325,-29.197,254.78475,-3.03858,FALSE
35075,may,fri,mobile,2,-1,0,nonexistent,37,married,industrial,4years,no,yes,no,0.325839382,23,14,1.25,23669.51229,-44.814,255.45575,-1.60866,FALSE
22605,aug,fri,mobile,3,-1,0,nonexistent,30,single,administrative,university.degree,unknown,no,no,0.795195961,31,16,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
12833,jul,tue,mobile,1,-1,0,nonexistent,26,single,management,university.degree,no,yes,no,0.79575556,29,24,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
14822,jul,wed,mobile,2,-1,0,nonexistent,24,single,professional,high.school,no,yes,no,0.247002935,31,21,4.957,24268.31739,-41.419,258.2745,1.25118,FALSE
8368,jun,tue,landline,7,-1,0,nonexistent,60,married,administrative,university.degree,unknown,no,no,1.004606965,23,18,4.864,24268.31739,-40.546,259.77875,1.25118,FALSE
31725,may,thu,mobile,1,-1,2,failure,48,married,industrial,4years,no,unknown,unknown,1.133002467,26,13,1.327,23669.51229,-44.814,255.45575,-1.60866,FALSE
15289,jul,thu,mobile,3,-1,0,nonexistent,31,unknown,tradesman,postgrad,no,no,no,1.38670183,24,21,4.958,24268.31739,-41.419,258.2745,1.25118,FALSE
35044,may,fri,mobile,7,-1,0,nonexistent,24,single,professional,high.school,no,yes,no,0.087426459,26,11,1.25,23669.51229,-44.814,255.45575,-1.60866,FALSE
18903,aug,mon,mobile,3,-1,0,nonexistent,50,married,administrative,high.school,no,no,no,0.566066839,28,21,4.97,24268.31739,-35.017,256.971,1.25118,FALSE
10184,jun,thu,landline,7,-1,0,nonexistent,25,single,administrative,high.school,no,yes,no,0.420837834,25,17,4.958,24268.31739,-40.546,259.77875,1.25118,TRUE
22003,aug,wed,mobile,3,-1,0,nonexistent,30,single,technical,postgrad,no,no,yes,7.252305002,30,24,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
15831,jul,mon,landline,1,-1,0,nonexistent,49,married,administrative,university.degree,unknown,yes,no,1.989049085,34,18,4.96,24268.31739,-41.419,258.2745,1.25118,FALSE
17315,jul,fri,mobile,3,-1,0,nonexistent,44,married,industrial,9years,no,no,no,1.754690344,33,21,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
41169,nov,wed,mobile,5,-1,0,nonexistent,62,married,professional,high.school,no,yes,no,1.078734922,14,9,1.03,23040.53484,-49.276,260.60925,-0.98307,FALSE
1167,may,thu,landline,1,-1,0,nonexistent,53,married,industrial,4years,unknown,no,no,2.905839389,27,14,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
24583,nov,mon,mobile,1,-1,0,nonexistent,34,married,entrepreneur,6years,unknown,yes,no,0.448244409,21,9,4.191,24118.38402,-40.74,256.3,-0.08937,TRUE
34681,may,thu,mobile,2,-1,0,nonexistent,35,married,entrepreneur,postgrad,no,no,yes,0.406354846,23,13,1.266,23669.51229,-44.814,255.45575,-1.60866,FALSE
40865,oct,tue,landline,1,-1,0,nonexistent,40,married,technical,postgrad,no,yes,no,0.958778695,21,15,0.956,23040.53484,-48.015,260.15275,-0.98307,FALSE
1232,may,thu,landline,1,-1,0,nonexistent,44,married,industrial,6years,unknown,no,yes,0.073678847,25,13,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
18056,jul,wed,mobile,2,-1,0,nonexistent,36,married,administrative,high.school,no,yes,no,0.574943882,34,18,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
4275,may,tue,landline,1,-1,0,nonexistent,49,married,industrial,4years,unknown,no,no,1.749153664,22,13,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
31736,may,thu,mobile,1,-1,0,nonexistent,33,single,administrative,university.degree,no,yes,no,0.169917778,20,13,1.327,23669.51229,-44.814,255.45575,-1.60866,FALSE
1248,may,thu,landline,1,-1,0,nonexistent,32,single,full_time_education,university.degree,no,no,no,0.826319609,26,11,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
40522,aug,fri,landline,1,-1,0,nonexistent,39,single,administrative,university.degree,no,yes,yes,2.899391682,30,25,0.89,23170.50804,-37.151,258.57425,-1.51929,FALSE
40598,sep,fri,mobile,2,9,1,success,43,married,unemployed,9years,no,no,no,1.445428577,25,20,0.883,23040.53484,-36.375,259.04725,-0.98307,TRUE
21025,aug,thu,mobile,1,-1,0,nonexistent,44,divorced,technical,postgrad,unknown,yes,no,2.152389037,34,19,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
18668,jul,thu,mobile,3,-1,0,nonexistent,52,married,industrial,9years,unknown,no,no,0.845632493,22,21,4.968,24268.31739,-41.419,258.2745,1.25118,FALSE
24381,nov,mon,mobile,2,-1,0,nonexistent,40,married,administrative,university.degree,unknown,yes,yes,0.55322866,17,9,4.191,24118.38402,-40.74,256.3,-0.08937,FALSE
15951,jul,mon,mobile,3,-1,0,nonexistent,39,married,management,university.degree,unknown,yes,no,0.247820527,32,24,4.96,24268.31739,-41.419,258.2745,1.25118,TRUE
39682,may,fri,mobile,4,3,2,success,71,married,administrative,4years,no,yes,yes,0.646990317,23,14,0.684,23249.88453,-38.8,258.159,-1.60866,TRUE
30695,may,tue,mobile,1,-1,0,nonexistent,36,married,industrial,9years,no,no,no,0.59877558,27,12,1.344,23669.51229,-44.814,255.45575,-1.60866,FALSE
38725,nov,tue,mobile,1,-1,0,nonexistent,49,married,management,university.degree,no,no,yes,2.101215484,17,8,0.715,23290.73325,-29.197,254.78475,-3.03858,FALSE
20454,aug,tue,mobile,1,-1,0,nonexistent,32,married,technical,postgrad,no,no,no,2.999615214,32,23,4.966,24268.31739,-35.017,256.971,1.25118,FALSE
9998,jun,wed,landline,3,-1,0,nonexistent,41,married,technical,postgrad,unknown,yes,no,0.333749895,22,15,4.959,24268.31739,-40.546,259.77875,1.25118,TRUE
41016,oct,thu,mobile,3,3,3,success,37,married,management,university.degree,no,yes,no,0.570089047,18,18,1.025,23040.53484,-48.015,260.15275,-0.98307,TRUE
9799,jun,wed,landline,2,-1,0,nonexistent,40,single,administrative,university.degree,no,yes,no,1.921179891,28,21,4.959,24268.31739,-40.546,259.77875,1.25118,FALSE
10552,jun,tue,landline,1,-1,0,nonexistent,28,married,administrative,high.school,no,no,no,1.112818486,25,18,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
15281,jul,thu,mobile,3,-1,0,nonexistent,48,married,unemployed,4years,unknown,yes,no,1.147358734,34,19,4.958,24268.31739,-41.419,258.2745,1.25118,FALSE
10331,jun,mon,landline,1,-1,0,nonexistent,44,divorced,technical,postgrad,no,yes,no,0.94722458,24,19,4.96,24268.31739,-40.546,259.77875,1.25118,FALSE
28037,apr,thu,mobile,1,-1,0,nonexistent,50,married,professional,4years,unknown,yes,yes,0.154955386,24,8,1.483,23669.51229,-45.687,255.95625,-1.60866,FALSE
17350,jul,mon,mobile,3,-1,0,nonexistent,47,single,management,university.degree,unknown,no,no,1.069859176,29,20,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
10960,jun,wed,landline,2,-1,0,nonexistent,41,married,professional,9years,no,yes,no,1.682712633,22,17,4.962,24268.31739,-40.546,259.77875,1.25118,FALSE
29140,apr,fri,mobile,1,-1,0,nonexistent,39,married,industrial,9years,no,yes,no,1.176757846,24,9,1.405,23669.51229,-45.687,255.95625,-1.60866,FALSE
3635,may,fri,landline,3,-1,0,nonexistent,48,single,technical,high.school,no,yes,no,1.545007328,29,13,4.859,24096.1029,-35.308,258.4835,0.98307,FALSE
38057,sep,fri,mobile,1,-1,0,nonexistent,31,single,administrative,high.school,no,yes,no,4.078535128,24,20,0.773,23290.73325,-28.906,254.04225,-3.03858,TRUE
34898,may,fri,mobile,1,-1,0,nonexistent,39,single,technical,high.school,no,yes,no,0.116370633,22,14,1.25,23669.51229,-44.814,255.45575,-1.60866,FALSE
23818,aug,fri,mobile,1,-1,0,nonexistent,48,married,professional,6years,unknown,no,no,0.709898833,32,18,4.963,24268.31739,-35.017,256.971,1.25118,FALSE
26883,nov,thu,mobile,4,-1,0,nonexistent,36,divorced,technical,postgrad,no,unknown,unknown,0.13052971,17,8,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
7634,may,fri,landline,2,-1,0,nonexistent,59,divorced,industrial,4years,no,no,no,0.139704674,23,12,4.864,24096.1029,-35.308,258.4835,0.98307,FALSE
32910,may,mon,mobile,1,-1,0,nonexistent,30,married,professional,high.school,no,yes,yes,3.186460087,26,11,1.299,23669.51229,-44.814,255.45575,-1.60866,FALSE
35954,may,mon,mobile,1,-1,0,nonexistent,26,single,full_time_education,university.degree,no,no,yes,1.38522696,27,11,1.264,23669.51229,-44.814,255.45575,-1.60866,FALSE
18116,jul,wed,mobile,1,-1,0,nonexistent,30,married,industrial,9years,no,no,no,3.323457672,32,18,4.963,24268.31739,-41.419,258.2745,1.25118,TRUE
28471,apr,tue,mobile,2,-1,0,nonexistent,24,single,professional,high.school,no,yes,no,2.702624343,21,9,1.423,23669.51229,-45.687,255.95625,-1.60866,TRUE
35701,may,mon,mobile,4,-1,1,failure,39,single,administrative,university.degree,no,yes,yes,0.367927895,25,12,1.244,23669.51229,-44.814,255.45575,-1.60866,FALSE
27955,mar,mon,mobile,1,-1,0,nonexistent,32,married,administrative,university.degree,no,yes,no,0.193565306,16,6,1.52,23669.51229,-48.5,255.31825,-1.60866,TRUE
30135,apr,thu,mobile,1,-1,0,nonexistent,60,married,retired,high.school,no,no,no,1.092970316,20,8,1.365,23669.51229,-45.687,255.95625,-1.60866,TRUE
35182,may,fri,mobile,1,-1,1,failure,51,married,industrial,9years,unknown,no,no,0.102556876,28,15,1.25,23669.51229,-44.814,255.45575,-1.60866,TRUE
